OBJECTID,BHD
3710,17.1464
3711,3.1661
3712,0.0
3714,18.8808
3715,24.1899
3716,7.614
3717,0.0
3718,0.0
3719,14.5728
3720,2.9164
3721,8.5346
3722,6.6821
3724,0.0
3725,13.5699
3726,2.5166
3727,6.3056
3728,2.0591
3729,7.5471
3730,31.2722
3731,3.6952
3733,4.9466
3734,11.2
3735,8.2437
3736,16.0312
3737,4.0261
3738,9.5582
3739,13.5462
3740,16.1882
3741,0.0
3742,2.178
3743,10.8581
3744,10.8247
3745,4.0537
3746,2.6114
3747,11.9097
3748,2.2907
3749,4.113
3750,13.9255
3751,2.6614
3753,1.5811
3754,9.1728
3756,1.2247
3757,8.9714
3758,3.6499
3759,5.9766
3760,17.2363
3761,13.2592
3762,12.2533
3763,9.1006
3764,9.921
3765,2.6298
3766,7.8422
3767,7.714
3769,3.1435
3770,4.1287
3771,21.3432
3772,1.2437
3773,6.9609
3774,4.1439
3775,0.0
3777,2.593
3778,0.0
3779,5.2471
3780,9.0657
3781,3.5207
3782,11.2485
3783,1.8209
3784,2.8986
3786,2.3931
3787,0.0
3788,11.408
3789,4.1633
3790,19.1253
3793,1.9347
3794,0.8498
3795,0.0
3796,16.9938
3797,2.357
3798,0.0
3799,21.2
3800,7.9115
3801,0.0
3802,8.1036
3803,2.6465
3804,13.7184
3805,0.0
3806,0.0
3808,0.5
3810,9.1938
3811,2.0417
3812,0.0
3813,4.3012
3814,17.2684
3815,0.0
3817,0.0
3818,10.5765
3819,11.4841
3820,11.0016
3821,8.7366
3822,3.9811
3823,12.3487
3824,36.9059
3825,3.6796
3826,4.911
3827,13.4529
3828,0.0
3829,0.0
3830,32.8951
3831,17.9965
3832,6.5317
3833,20.7172
3835,10.2396
3836,3.336
3838,2.1104
3839,0.0
3841,0.0
3842,0.9428
3843,1.7633
3844,1.7069
3845,21.4097
3846,0.0
3847,11.1685
3848,0.0
3849,10.1585
3850,16.5737
3851,23.6091
3852,3.0
3853,4.211
3854,0.0
3857,21.2028
3859,12.2086
3860,1.7854
3862,4.982
3863,12.2671
3864,1.249
3866,2.3685
3867,1.8138
3868,17.0746
3870,10.8279
3871,7.278
3872,4.7019
3873,2.357
3874,0.0
3875,0.0
3876,17.6234
3877,0.0
3879,0.0
3880,15.8266
3881,25.1175
3882,2.9132
3883,0.0
3884,1.8856
3885,5.3305
3886,0.7423
3887,0.0
3888,2.9214
3889,0.0
3890,0.9428
3891,12.3426
3892,10.2098
3893,4.18
3894,2.5
3895,0.0
3896,20.9939
3897,33.5484
3898,0.0
3899,35.8084
3900,10.8369
3901,3.0
3902,0.0
3903,2.8564
3904,0.0
3906,0.0
3907,7.8923
3908,3.8072
3909,5.3563
3910,0.0
3911,6.6653
3912,4.7917
3913,10.7296
3915,25.9603
3916,9.5735
3917,3.2249
3918,0.0
3920,4.0299
3921,9.9593
3923,5.516
3924,0.0
3925,9.0596
3926,3.5
3927,1.6832
3928,2.4446
3929,4.0352
3930,2.2553
3931,15.6767
3932,0.0
3933,4.9181
3934,2.7661
3937,2.7386
3938,5.6577
3939,0.0
3940,4.5245
3941,4.9181
3942,0.0
3943,25.0649
3944,2.6706
3945,0.0
3946,0.0
3947,3.8883
3948,27.9412
3949,9.1697
3951,0.433
3952,20.017
3953,2.9394
3954,12.5974
3955,0.0
3956,0.0
3958,22.3032
3959,17.7031
3960,34.1715
3961,0.0
3962,0.433
3963,2.2198
3964,0.0
3965,8.3911
3966,1.5405
3967,19.4176
3968,12.9282
3969,1.8996
3970,4.8636
3972,0.0
3973,0.0
3974,19.3051
3975,0.982
3976,8.8972
3977,1.4625
3979,0.0
3980,18.0551
3981,1.4142
3983,3.0
3984,0.0
3985,3.3448
3986,32.5382
3987,0.0
3990,18.0774
3991,11.3475
3992,12.311
3993,25.7004
3994,9.5161
3995,2.5
3996,5.099
3999,24.0
4000,0.0
4001,0.0
4002,10.7974
4003,0.9242
4004,2.3816
4005,2.4854
4006,2.1779
4007,2.4354
4008,6.6604
4009,2.7857
4010,0.7454
4011,1.8526
4012,5.4668
4014,12.8972
4015,23.7326
4016,0.0
4017,0.0
4018,2.7997
4019,0.0
4021,10.2457
4022,4.5373
4023,2.5868
4024,16.2185
4026,9.2191
4027,16.0278
4028,17.094
4029,3.2863
4031,0.0
4032,15.7133
4033,2.2333
4034,0.0
4035,17.5567
4036,19.1065
4037,0.0
4038,3.6636
4039,2.919
4040,5.9727
4041,0.0
4042,20.0521
4043,2.3982
4044,3.4209
4045,0.0
4046,7.3075
4047,7.0102
4048,10.9907
4049,50.7037
4050,3.1168
4051,0.8143
4052,0.4714
4053,33.7684
4054,0.0
4055,2.7
4056,15.8586
4057,0.0
4058,4.7493
4059,9.9499
4060,5.6852
4061,16.4721
4062,0.0
4063,0.0
4064,2.6152
4065,16.2353
4066,3.2692
4067,16.6043
4068,0.0
4069,0.0
4070,6.6108
4071,0.0
4072,0.0
4073,35.5974
4074,0.0
4075,6.1363
4076,0.0
4077,8.6403
4078,10.0419
4079,13.5986
4080,3.3007
4081,8.1366
4082,9.8463
4083,0.0
4085,15.9276
4086,2.9251
4087,0.0
4089,2.6462
4090,12.0132
4091,15.3845
4093,2.0548
4094,18.5672
4095,0.0
4096,2.4668
4097,10.1881
4099,1.3793
4100,0.0
4102,0.0
4103,11.7963
4105,0.0
4106,0.0
4107,3.8297
4108,50.3924
4110,16.1225
4112,0.0
4114,6.1388
4115,0.0
4117,7.9797
4118,0.0
4119,12.5812
4120,0.0
4121,0.0
4122,17.8263
4123,0.3499
4124,0.4714
4125,13.5324
4126,4.3714
4127,0.0
4129,10.0618
4130,0.8492
4131,2.9968
4132,1.6583
4133,0.0
4135,0.0
4136,0.0
4137,12.9199
4139,0.0
4141,11.486
4142,0.0
4143,0.3727
4144,29.0086
4146,15.0938
4147,4.1415
4149,0.0
4150,0.0
4152,3.0685
4153,23.6132
4154,3.1336
4155,10.7336
4156,0.0
4158,3.8971
4159,20.3652
4160,8.1583
4161,15.8169
4162,12.2982
4163,7.5797
4164,0.0
4165,0.0
4166,2.0
4167,0.0
4168,22.8834
4169,6.2237
4170,2.586
4171,9.4479
4172,1.9215
4173,2.0516
4174,1.9811
4175,26.1844
4176,17.0055
4177,0.0
4178,11.4219
4179,9.2
4180,2.0
4181,1.4733
4182,17.3205
4183,23.8437
4184,11.6104
4185,1.5
4187,0.0
4188,5.6569
4189,13.9833
4190,5.1147
4191,7.446
4192,15.7938
4193,0.0
4194,5.0
4196,19.7718
4197,7.2422
4198,0.0
4199,2.5377
4200,10.161
4201,9.7616
4202,0.0
4203,13.7864
4204,9.3795
4205,0.0
4207,1.2472
4209,9.4281
4210,5.9057
4211,6.595
4212,2.6193
4213,3.8366
4214,1.72
4217,22.7034
4218,0.0
4220,6.7081
4221,0.0
4223,13.6537
4224,1.7177
4225,1.6245
4226,41.2292
4227,2.8284
4228,2.824
4229,0.0
4230,8.1416
4231,6.2449
4232,0.5
4233,10.563
4234,6.3759
4236,0.0
4238,4.2093
4239,0.0
4240,0.0
4242,0.0
4243,5.1287
4244,17.721
4245,0.0
4247,10.0443
4248,11.7851
4251,41.797
4252,7.2497
4253,14.4543
4254,16.3027
4255,17.1064
4256,14.0729
4259,0.0
4260,3.2793
4261,15.0278
4262,1.6
4263,0.0
4264,17.3205
4265,2.2444
4266,0.0
4267,2.3915
4268,0.536
4269,13.7748
4270,1.3383
4271,1.6422
4273,2.0611
4274,0.0
4276,0.0
4277,0.0
4278,8.043
4279,0.0
4280,13.3545
4281,11.8876
4282,14.8876
4283,10.5
4284,0.0
4285,0.0
4287,1.4876
4288,16.9392
4289,3.8717
4290,2.8137
4292,0.0
4293,21.2766
4296,23.4733
4297,0.5
4298,13.1147
4299,3.6113
4300,3.2679
4301,24.2214
4302,10.7493
4303,11.9171
4304,4.5
4305,7.8422
4306,27.2906
4307,1.7048
4308,4.0395
4309,4.3019
4310,5.6032
4311,41.1221
4312,0.0
4313,0.0
4314,0.0
4315,2.4631
4316,0.0
4317,41.3226
4319,0.0
4320,0.0
4321,14.5888
4322,39.5956
4323,0.0
4324,5.3967
4325,2.1281
4326,0.0
4328,4.4814
4329,3.1931
4330,4.8778
4331,6.5149
4332,0.0
4333,1.536
4336,15.3147
4337,7.8235
4339,11.2583
4340,1.894
4341,3.5521
4342,0.0
4343,11.4417
4345,7.7936
4348,2.4944
4349,5.4954
4350,4.4045
4351,2.2392
4352,11.7571
4353,4.5361
4355,0.0
4356,21.7635
4357,7.6859
4358,3.4138
4359,2.6468
4361,2.0647
4362,1.7321
4363,4.59
4364,16.0962
4365,7.8215
4366,56.876
4367,7.3666
4368,0.0
4369,1.9137
4371,6.8003
4372,4.1416
4373,11.1725
4374,14.723
4375,0.0
4376,9.2466
4379,2.752
4380,0.0
4381,15.0804
4383,22.1902
4384,4.2237
4385,20.5542
4386,14.069
4387,12.3008
4388,5.1402
4391,11.2308
4394,0.0
4395,18.3649
4397,7.2981
4398,7.4711
4399,9.6094
4401,1.6603
4402,6.5997
4403,2.5612
4404,0.0
4405,7.6902
4408,0.0
4409,0.0
4411,14.2264
4413,0.0
4415,11.5794
4416,7.1052
4417,0.0
4418,1.8856
4420,0.0
4422,2.6
4423,0.0
4425,6.2915
4428,12.2981
4429,1.4907
4430,1.9774
4431,1.2472
4432,10.6649
4433,18.4625
4434,3.2998
4435,0.0
4437,3.2016
4438,25.2565
4439,17.2566
4440,0.0
4442,0.0
4443,0.0
4444,10.5473
4445,26.6024
4446,1.9795
4447,6.1142
4448,11.8602
4449,6.9358
4450,2.3717
4451,3.6451
4452,17.1257
4453,14.9065
4454,3.8788
4455,30.405
4456,9.8256
4457,1.4884
4458,6.377
4459,0.0
4460,0.0
4462,12.5938
4463,6.3092
4464,7.4622
4465,0.0
4466,2.5214
4468,6.5376
4469,7.8479
4471,0.0
4472,4.714
4473,0.0
4474,0.0
4475,12.4595
4476,4.3252
4478,2.6959
4479,21.4826
4480,15.2028
4481,0.0
4482,1.0
4484,13.8086
4485,19.4559
4486,0.0
4487,0.0
4488,3.6189
4489,3.7985
4490,3.3625
4492,0.0
4493,3.8951
4494,4.1748
4495,13.4477
4496,1.7193
4497,2.4819
4498,0.0
4500,0.0
4501,0.0
4502,19.1573
4503,0.5
4504,25.7034
4505,3.654
4506,13.6707
4508,11.2645
4510,2.3212
4511,4.7019
4513,9.3765
4514,6.6189
4515,0.0
4516,11.443
4517,3.1623
4520,10.1609
4522,2.6152
4523,23.2894
4526,0.0
4527,1.9405
4528,3.6626
4530,17.4484
4531,16.1621
4533,4.2309
4534,7.2045
4535,16.4446
4538,0.0
4539,2.4845
4541,19.2612
4542,0.0
4543,11.8271
4545,5.8992
4546,3.7989
4547,0.0
4548,17.4163
4549,10.3126
4551,10.9654
4552,2.4824
4553,7.3182
4554,26.1172
4555,39.1666
4556,0.866
4558,3.7294
4559,0.0
4561,9.9604
4562,12.9072
4563,0.0
4564,2.2285
4565,10.8517
4566,13.829
4568,11.8134
4569,10.049
4570,0.9798
4573,2.4139
4574,0.0
4575,2.3307
4576,0.0
4577,7.8497
4578,14.1852
4579,0.0
4580,28.1585
4581,8.4665
4582,0.0
4583,2.6328
4584,2.3046
4585,5.4943
4587,10.8953
4588,0.5528
4589,5.0769
4591,1.5
4592,8.8904
4593,5.5846
4594,0.0
4595,0.0
4597,0.0
4598,3.3375
4599,0.0
4600,8.8141
4601,5.5505
4602,8.6747
4603,13.1748
4604,8.2808
4605,18.8279
4607,34.4301
4608,28.8893
4609,0.0
4610,8.3991
4611,0.0
4612,24.6817
4613,5.3913
4614,23.2648
4615,0.0
4616,9.6416
4617,3.1378
4618,3.4808
4619,1.4569
4620,7.8352
4622,0.0
4623,19.5459
4624,0.9428
4625,12.4843
4626,28.278
4627,7.2045
4629,2.254
4630,2.7992
4631,0.0
4632,0.5
4633,6.4425
4634,8.6884
4635,1.065
4637,0.0
4638,7.218
4639,0.0
4641,1.8136
4643,58.4431
4644,0.0
4645,1.4142
4646,0.0
4647,0.0
4648,3.3672
4649,0.0
4651,13.6899
4652,0.0
4653,2.2048
4654,1.9448
4655,10.2733
4656,10.5572
4657,3.3426
4658,11.5829
4659,18.5903
4661,4.15
4662,5.6211
4663,14.507
4665,8.2664
4666,3.1649
4667,0.8292
4670,2.7844
4671,0.0
4673,0.0
4674,6.2238
4675,0.0
4676,7.0
4679,4.5251
4680,0.0
4681,3.9
4682,19.584
4683,6.5631
4684,11.6639
4685,0.4949
4686,2.2147
4688,2.8134
4689,3.2391
4690,9.5263
4691,3.9808
4692,0.0
4693,0.0
4694,9.0631
4695,6.6692
4696,32.609
4697,8.5471
4698,4.7549
4699,0.0
4701,7.0711
4702,9.6437
4703,2.6469
4705,9.1198
4707,1.4487
4708,1.4326
4710,5.1606
4711,0.0
4712,7.0868
4713,56.2602
4714,4.8182
4715,0.0
4716,0.0
4717,17.2575
4718,0.0
4719,4.0333
4720,8.1594
4722,16.0905
4723,0.0
4724,0.9091
4725,1.4583
4726,3.3078
4727,9.7732
4728,22.4405
4729,8.8773
4730,1.1134
4732,31.2382
4733,3.2822
4735,3.9099
4736,1.1503
4737,15.3912
4739,2.3353
4740,11.7576
4741,57.0074
4742,8.3004
4743,3.069
4744,1.7742
4746,36.5074
4747,13.8974
4748,2.3258
4750,4.9581
4751,4.7259
4753,0.0
4754,0.0
4755,0.0
4756,6.3624
4757,1.5943
4758,4.4324
4759,8.0661
4760,14.5518
4761,2.7206
4762,0.0
4763,42.073
4765,0.0
4766,21.1282
4767,0.0
4769,0.0
4770,2.4247
4771,0.0
4772,0.0
4773,7.4458
4774,2.8997
4775,1.893
4777,0.0
4778,0.0
4779,0.0
4780,14.7838
4781,3.3166
4783,0.0
4784,2.9954
4785,20.4061
4786,5.4588
4787,11.4034
4788,8.6088
4789,3.4053
4790,6.211
4792,0.0
4793,9.0682
4795,2.1053
4796,12.2059
4797,0.0
4798,5.0641
4799,11.1438
4800,8.7869
4801,2.6888
4802,1.9633
4803,0.0
4804,2.3081
4805,0.0
4806,0.0
4807,0.0
4808,0.866
4809,13.3172
4810,0.7857
4812,3.0288
4813,18.9601
4814,1.0
4815,5.2061
4816,1.4569
4817,15.1851
4818,5.8647
4819,0.0
4820,0.0
4821,7.958
4822,21.0565
4825,26.8251
4826,0.0
4828,11.0507
4830,2.253
4831,17.4473
4832,3.2903
4834,13.1623
4835,0.0
4837,4.0311
4842,9.3605
4843,7.8
4844,0.0
4845,2.7171
4846,2.5873
4847,13.9692
4848,1.3553
4849,3.7749
4850,1.9285
4851,0.0
4852,0.0
4854,3.18
4855,5.4124
4856,7.7987
4857,4.5348
4858,0.0
4859,13.2615
4860,3.756
4861,3.9944
4863,6.7061
4864,0.0
4866,34.8597
4867,14.3669
4868,2.357
4869,8.9563
4870,0.0
4871,2.5218
4872,14.1266
4873,10.4868
4874,0.0
4875,7.9418
4876,2.9047
4878,0.0
4879,8.3998
4880,10.943
4881,0.0
4882,0.8806
4883,0.7378
4884,0.0
4885,1.9486
4886,4.809
4887,13.4735
4888,6.5776
4890,2.1219
4891,10.1708
4892,16.9965
4893,0.4763
4894,0.0
4896,28.599
4898,0.0
4899,2.7276
4902,2.8284
4903,0.0
4904,0.0
4905,26.3085
4906,4.9458
4907,0.0
4908,4.9666
4911,1.4142
4912,3.2229
4913,6.3754
4914,1.5779
4915,0.0
4916,5.6892
4917,13.8725
4918,0.0
4919,13.2059
4920,4.5937
4921,13.1887
4922,20.4541
4923,8.5082
4924,4.989
4925,24.564
4927,0.0
4928,5.5505
4929,0.0
4930,0.0
4931,12.6233
4933,6.7262
4934,1.1358
4935,3.4641
4937,10.0177
4938,3.0421
4939,3.075
4940,4.2979
4941,5.7541
4942,10.1894
4943,7.6331
4944,0.0
4945,5.5
4946,5.1527
4947,10.1434
4948,15.1554
4949,2.1323
4950,2.6868
4951,0.0
4952,3.4033
4954,0.0
4956,12.8563
4958,1.2519
4960,19.0911
4961,4.6428
4962,12.3232
4963,9.4299
4964,5.2351
4966,8.8469
4967,2.1579
4968,10.5601
4969,19.8317
4970,1.5908
4972,0.0
4973,0.0
4974,42.2586
4975,1.6769
4976,9.9078
4978,0.0
4979,4.0234
4980,0.0
4981,1.4967
4982,4.5258
4983,8.6046
4984,3.1468
4986,11.8108
4988,0.0
4989,14.6616
4990,2.2401
4991,19.8517
4992,3.8197
4993,2.6784
4994,0.0
4995,1.299
4996,13.657
4997,5.9531
4998,6.9397
4999,0.0
5001,30.4543
5002,4.8282
5003,2.049
5004,11.6304
5005,1.9649
5006,13.3983
5010,0.9428
5011,19.19
5013,33.8048
5014,14.3711
5015,18.6786
5016,3.4911
5017,3.3392
5018,1.0
5019,0.0
5020,13.054
5021,10.8091
5022,6.6628
5024,11.1465
5025,3.7558
5026,19.4979
5027,3.4028
5028,6.0892
5029,19.9762
5031,3.49
5034,1.8856
5035,6.0186
5037,4.285
5038,15.0001
5039,41.1096
5040,15.2839
5041,14.5132
5042,2.901
5046,0.0
5047,7.81
5048,3.7284
5051,0.0
5052,0.0
5054,0.0
5055,14.1274
5056,0.0
5058,3.4775
5059,9.9216
5060,3.9291
5061,2.8301
5062,0.0
5063,0.9798
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.4714
5069,5.7036
5070,12.359
5071,0.0
5074,3.9552
5075,4.5613
5076,0.0
5077,4.6648
5078,5.7607
5081,17.2422
5082,7.0467
5083,4.0324
5084,5.9781
5085,7.1933
5086,60.4715
5088,14.6357
5089,0.0
5090,23.9153
5092,1.299
5093,0.0
5094,21.2248
5096,6.8365
5097,4.8461
5098,10.9455
5099,4.5449
5100,2.5
5101,2.5284
5102,9.0196
5103,0.0
5104,13.7935
5105,24.9608
5107,13.8626
5109,11.9478
5110,7.5958
5112,23.0096
5114,12.7105
5115,12.3933
5117,0.0
5118,0.0
5119,4.7164
5121,0.0
5122,0.0
5123,2.7964
5124,0.0
5125,25.1877
5126,7.771
5128,0.0
5129,3.1325
5130,0.0
5131,16.5801
5132,10.0324
5133,41.1545
5134,4.5111
5135,30.8004
5136,0.0
5137,11.863
5138,0.0
5139,10.2251
5141,1.8856
5143,12.2256
5144,0.0
5145,5.3852
5146,0.0
5147,3.2705
5148,5.5769
5149,6.8331
5150,6.0
5151,0.0
5152,14.5924
5153,3.2573
5154,0.0
5155,17.9795
5156,4.957
5157,4.5909
5158,3.1439
5159,14.744
5160,1.8911
5161,0.0
5162,3.5897
5163,0.6403
5164,2.2156
5165,5.6788
5166,2.5337
5167,5.4718
5168,0.0
5170,2.0851
5171,4.996
5172,0.0
5173,2.0043
5174,2.3755
5175,1.3721
5176,30.2171
5177,73.9493
5178,0.0
5179,0.0
5182,13.2092
5183,24.7596
5184,0.0
5185,5.1439
5186,25.9549
5187,9.6844
5188,4.162
5189,16.383
5190,23.4199
5191,0.0
5192,2.1651
5193,14.8199
5194,0.0
5195,3.3308
5196,5.1735
5197,14.866
5198,4.3535
5199,6.0308
5200,4.5929
5201,1.8793
5202,0.0
5203,3.0082
5204,0.0
5205,0.0
5206,3.8432
5208,0.0
5209,0.0
5210,1.9107
5211,2.1817
5213,7.7281
5215,0.9953
5216,10.2766
5217,0.0
5218,6.2481
5221,13.4164
5223,7.584
5224,8.1667
5225,7.6665
5226,11.7126
5228,7.6288
5230,6.6246
5232,2.7255
5233,0.0
5234,22.7337
5236,8.6664
5238,0.0
5240,8.71
5242,0.0
5243,1.3361
5244,11.7588
5245,4.1097
5246,3.8802
5248,3.1447
5249,0.0
5250,0.0
5251,11.6345
5252,0.866
5253,3.3356
5254,1.411
5255,1.845
5256,8.4987
5257,2.4596
5258,6.3316
5260,0.0
5261,9.5554
5262,0.0
5263,3.656
5264,36.8009
5266,2.7495
5267,7.6495
5268,5.8172
5269,3.8079
5270,0.0
5271,28.9602
5272,8.4091
5273,0.0
5274,2.8219
5275,3.7826
5277,9.3712
5278,2.8723
5280,5.3235
5281,2.3947
5282,6.2161
5283,0.0
5284,0.0
5285,4.0413
5286,18.0367
5287,15.2944
5288,12.5389
5290,0.0
5291,4.2945
5292,0.0
5293,1.4555
5294,15.1822
5295,10.5444
5296,6.2805
5297,1.6472
5298,3.549
5299,0.0
5301,15.7783
5302,11.8931
5303,18.6757
5304,0.0
5306,0.0
5307,2.5298
5308,2.9872
5309,13.4247
5310,0.0
5311,14.792
5312,0.0
5314,1.633
5315,0.0
5316,3.9458
5317,1.5492
5318,1.2247
5319,2.8204
5321,1.3361
5322,3.3072
5323,0.0
5324,0.0
5325,6.0578
5326,8.5749
5327,1.8974
5328,16.7348
5329,5.7401
5330,11.5501
5331,2.6063
5332,0.0
5334,2.8202
5335,0.0
5336,3.3703
5337,3.9504
5338,8.7445
5339,1.4846
5341,6.5031
5343,6.213
5344,6.9982
5345,0.7284
5346,0.0
5347,3.21
5349,18.546
5350,10.8083
5351,4.9101
5352,2.4165
5353,3.4005
5354,3.6111
5355,8.2335
5356,14.4561
5358,0.0
5359,0.0
5360,0.0
5361,0.0
5362,1.939
5363,1.8927
5364,8.0689
5365,2.2203
5366,5.4074
5367,4.81
5369,3.5415
5371,6.7248
5372,0.0
5374,13.1709
5375,0.0
5376,2.3259
5378,9.3575
5379,1.7717
5380,2.136
5381,1.4316
5382,0.4841
5383,0.0
5384,6.5727
5385,2.3296
5386,2.0584
5387,8.0314
5388,1.3361
5389,7.7172
5390,0.0
5391,14.0336
5392,20.8239
5394,3.1298
5395,0.0
5398,0.0
5399,3.3124
5400,0.0
5402,1.9508
5404,0.0
5405,1.0769
5407,5.3359
5408,21.3074
5411,11.9536
5412,5.7174
5413,11.3231
5416,7.0625
5417,5.0707
5418,3.8492
5419,0.0
5420,1.95
5421,0.5
5422,5.4869
5423,27.0135
5424,10.1705
5425,0.0
5427,5.7523
5428,0.0
5429,1.3995
5430,2.1488
5431,0.0
5432,3.5018
5433,0.0
5435,5.3414
5436,1.6394
5437,11.5931
5438,11.9414
5439,12.182
5442,20.0507
5443,14.8428
5444,2.9661
5445,1.5
5446,5.8363
5447,9.9573
5448,2.6221
5449,6.6401
5450,0.0
5451,0.0
5452,8.357
5453,0.0
5454,2.9933
5455,9.5161
5456,20.8665
5457,4.1976
5460,7.7107
5461,11.27
5462,4.357
5463,14.4907
5464,1.864
5465,29.9825
5469,2.5445
5470,15.0478
5471,1.8557
5472,13.7925
5473,11.9022
5474,0.0
5475,8.3703
5476,15.4583
5477,58.7953
5478,5.3493
5479,2.8777
5480,12.5974
5481,2.56
5482,0.0
5483,7.7967
5484,0.0
5485,4.123
5487,0.4899
5488,14.6052
5489,20.8758
5490,0.0
5491,0.0
5492,1.5269
5493,6.875
5494,1.1565
5496,4.7883
5497,3.7471
5498,9.6161
5499,5.2702
5501,4.7323
5503,0.0
5504,1.92
5506,0.0
5507,0.0
5508,2.0946
5509,0.0
5510,1.7353
5513,4.8448
5514,0.0
5515,8.0038
5516,12.8871
5519,1.2499
5520,13.6355
5522,2.6087
5523,1.8856
5524,4.0376
5525,25.5
5526,5.1536
5527,17.0737
5528,6.4197
5529,0.0
5530,0.9798
5531,10.5069
5532,0.0
5533,4.8141
5534,6.9824
5535,0.9035
5537,6.5791
5538,0.0
5539,24.5687
5540,4.7331
5541,2.8748
5542,0.0
5543,14.0682
5544,5.2776
5545,16.7709
5546,0.0
5547,3.8421
5548,17.2458
5549,10.0656
5550,11.7537
5551,7.4829
5552,17.1601
5553,11.2042
5554,2.0275
5558,2.5537
5559,6.994
5560,2.8284
5561,8.7306
5562,29.8982
5563,56.7461
5564,0.0
5565,0.0
5566,11.5434
5568,5.0093
5569,14.7784
5570,16.7218
5571,13.942
5572,6.3161
5573,4.7482
5574,37.9364
5576,13.1917
5577,3.3917
5578,7.0588
5579,9.5504
5580,4.6373
5581,11.0743
5582,8.24
5583,6.4456
5584,14.6695
5585,3.4148
5586,4.5
5587,0.0
5588,12.9479
5589,3.1341
5590,0.0
5591,4.2349
5592,0.0
5593,3.708
5594,8.7469
5595,0.0
5596,7.3063
5597,1.4309
5598,1.0308
5599,1.3744
5600,2.8846
5601,2.4268
5603,15.0525
5605,4.7129
5606,1.2583
5609,11.5607
5610,0.6849
5611,9.0351
5612,1.8695
5613,0.0
5614,2.7692
5615,2.8973
5616,0.0
5617,12.5442
5618,2.4479
5619,0.0
5621,4.5484
5622,12.3939
5624,1.6592
5625,2.0104
5627,3.2187
5628,12.7227
5629,0.0
5630,0.0
5631,5.4009
5632,2.3584
5633,13.7201
5634,3.8964
5635,0.0
5637,2.4204
5638,2.1189
5640,3.2016
5642,0.0
5644,7.746
5645,15.6724
5646,0.0
5647,8.7249
5648,2.1262
5650,1.5
5651,0.0
5653,1.4876
5654,6.5955
5655,35.5195
5656,5.5718
5660,0.0
5661,0.0
5663,2.6705
5664,0.0
5665,18.1506
5666,1.341
5668,0.0
5669,5.87
5671,22.852
5672,0.0
5673,2.5
5674,4.5978
5675,11.7634
5677,11.5836
5678,1.6002
5679,1.4333
5680,1.9938
5681,1.479
5682,3.7818
5683,3.8439
5684,0.0
5685,11.0425
5686,0.0
5687,2.8069
5688,0.0
5689,4.6585
5690,9.9121
5691,0.0
5692,1.5429
5693,2.8961
5694,8.7566
5695,20.2231
5696,0.0
5697,4.6103
5698,0.9428
5699,0.7454
5700,8.5141
5701,6.0
5702,0.0
5703,4.6847
5704,8.0758
5705,0.0
5706,13.1668
5707,4.1084
5708,30.761
5709,9.4348
5710,0.0
5711,2.46
5712,4.4038
5713,3.4938
5714,11.1299
5715,3.5312
5716,4.3571
5717,3.8203
5719,7.1802
5721,10.9487
5722,8.3458
5724,3.8847
5725,9.6818
5726,0.0
5727,8.3378
5728,0.0
5729,3.5673
5730,17.4116
5731,2.9864
5732,0.0
5733,27.9925
5734,6.1889
5735,9.7838
5736,5.4402
5737,1.5452
5738,0.0
5739,1.8974
5740,2.9864
5741,4.714
5743,16.5232
5744,5.974
5745,5.0822
5746,0.0
5748,3.62
5749,10.3848
5751,7.084
5753,4.0962
5754,13.2656
5755,0.0
5757,0.0
5758,10.382
5760,4.062
5761,4.3095
5762,9.8699
5764,1.9596
5765,3.0264
5766,0.0
5767,1.9457
5768,13.3309
5769,0.0
5771,3.9456
5773,0.8749
5774,8.723
5775,3.8871
5776,0.0
5777,18.7814
5778,14.0981
5779,6.7961
5781,19.5727
5782,2.5751
5783,5.3094
5784,2.1213
5785,0.0
5786,0.0
5787,1.9795
5788,2.1039
5789,1.9969
5790,7.1336
5791,18.0705
5792,10.8149
5793,7.6673
5794,5.5721
5795,0.0
5797,3.6118
5798,15.2268
5799,2.0463
5800,0.866
5801,0.0
5802,2.681
5803,12.3562
5804,13.0526
5805,23.6782
5806,12.767
5807,0.0
5808,0.0
5809,0.0
5811,9.9582
5813,7.3684
5815,13.1022
5816,13.0104
5821,0.0
5822,2.9441
5823,0.0
5824,2.542
5825,7.3479
5826,0.0
5827,17.6804
5828,3.2728
5829,21.2445
5830,21.1333
5831,21.7888
5832,3.8809
5834,2.8062
5835,5.1366
5836,16.6428
5838,10.4465
5840,0.0
5841,1.8167
5842,11.3638
5843,7.3191
5844,3.6762
5845,2.1381
5846,7.5462
5847,14.8648
5848,0.0
5849,2.2271
5851,6.2987
5852,27.9066
5853,9.4892
5854,3.7746
5855,15.1318
5857,21.8545
5858,2.091
5859,0.0
5860,3.9476
5861,16.7652
5862,0.0
5863,0.0
5864,0.768
5865,0.0
5866,1.2512
5867,13.8314
5868,0.7726
5869,0.0
5870,10.3397
5871,31.3807
5873,11.3431
5874,1.118
5875,0.0
5877,10.3923
5878,0.4714
5879,8.9507
5880,1.9391
5882,13.8948
5883,14.0652
5885,5.1614
5886,1.0
5887,4.3305
5891,2.6108
5892,0.0
5894,0.0
5898,0.0
5899,0.0
5900,9.7368
5901,4.0153
5904,2.3387
