OBJECTID,LSI,LPI,MENN,SHDI
269,3.380952380952381,43.764172335600904,14.42548453577493,0.6852000978269503
270,2.1666666666666665,43.08390022675737,28.779342723004696,0.8190777714646037
271,3.0952380952380953,30.385487528344672,21.099650882445655,0.8971660767090319
272,1.8571428571428572,66.43990929705215,10.0,0.37444710505741213
273,1.869047619047619,58.73015873015873,18.95346881172206,0.6900666586707636
274,1.0476190476190477,99.31972789115646,0.0,0.03021296566677581
275,2.0476190476190474,36.961451247165535,20.172495994877384,0.4543728728998414
276,2.1153846153846154,64.51612903225806,80.0,0.894381211617105
278,1.9166666666666667,54.87528344671202,34.536876918024134,0.6981194604755656
280,1.9523809523809523,43.08390022675737,18.284271247461902,0.7417607486498522
281,1.25,91.83673469387755,60.0,0.27400010282955545
282,1.4880952380952381,75.96371882086167,0.0,0.5837406830107827
284,1.3928571428571428,90.04629629629629,20.475431647683276,0.28390910519649504
285,2.1875,38.775510204081634,0.0,1.1025758092646405
286,1.0,100.0,0.0,0.6900666586707636
287,1.825,54.13533834586466,0.0,0.8523477928691571
288,1.8928571428571428,55.78231292517007,23.369736538864306,0.5921645427281976
289,1.1785714285714286,92.06349206349206,0.0,0.2648864834469934
